id,name,required_age,is_free,developers,review_score,total_positive,total_negative,total_reviews,header_image,short_description,price,date,copies_sold
1186460,Songs Of Wuxia,0,False,苏州幻步网络科技有限公司,0,5,3,8,https://cdn.akamai.steamstatic.com/steam/apps/1186460/header.jpg?t=1622520841,"&quot;Songs of wuxia&quot; is a role-playing game with Chinese and anime style. You will control the heroine, confirm her confidence, find the path of wuxia, then change the world.",5.69,2020-09-20,240
1186510,Land of Ngoto,0,False,Marc Oesigmann,0,1,1,2,https://cdn.akamai.steamstatic.com/steam/apps/1186510/header.jpg?t=1574421890,Land of Ngoto is an atmospheric and immersive first person puzzle game. Enter a surreal african dreamworld and solve the logic puzzles blocking your way.,11.99,2019-11-21,70
1186530,Business Wars - The Card Game,0,False,Black Phoenix Studio,0,2,1,3,https://cdn.akamai.steamstatic.com/steam/apps/1186530/header.jpg?t=1585913183,"Business wars is a hardcore mix of strategy battles and business theory card game. Use your unique deck facing the business world situation, discover all possible strategy, and be the TOP 1 CEO in the business world!",5.69,2020-04-03,90
1186570,Die Fantastischen VR - Fantaventura,0,False,gebrueder beetz filmproduktion,0,2,0,2,https://cdn.akamai.steamstatic.com/steam/apps/1186570/header.jpg?t=1582196427,"&quot;Fantaventura&quot; is a trip to a psychedelic fantasy island with the legendary German rap group DIE FANTASTISCHEN VIER. The band takes you into the parallel world of their 1993 hit song &quot;Tag am Meer&quot; (A Day at the Beach). Here, time and place are stretched, and nothing is as it seems.",3.99,2020-02-20,60
1186580,New York Mysteries: The Outbreak,0,False,FIVE-BN GAMES,7,16,2,18,https://cdn.akamai.steamstatic.com/steam/apps/1186580/header.jpg?t=1576654785,"“New York Mysteries: The Outbreak” is an adventure game in the genre of Hidden Objects with unforgettable characters and challenging quests to conquer, plenty of mini-games and puzzles!",5.69,2019-12-02,630
1186630,1971 PROJECT HELIOS,0,False,Recotechnology S.L.,0,1,2,3,https://cdn.akamai.steamstatic.com/steam/apps/1186630/header.jpg?t=1591694728,"1971 Project Heliosis a turn-based strategy game which combines modern warfare military tactics and close combat. Firearms and vehicles are scarce, conflicts and hostilities have no end, and the terrible freezing cold annihilates friends and foes in its path.",14.99,2020-06-09,90
1186640,Pumpkin Jack,0,False,Nicolas Meyssonnier,9,1044,53,1097,https://cdn.akamai.steamstatic.com/steam/apps/1186640/header.jpg?t=1624609154,"Pumpkin Jack is a Spooky Scary 3D platformer in which you embody Jack, the Mythical Pumpkin Lord! Dive into an Epic Adventure through otherworldly landscapes and help the Evil annihilate the Good!",29.99,2020-10-23,32910
1186650,MADELA,0,False,Habib Alejalil,0,0,3,3,https://cdn.akamai.steamstatic.com/steam/apps/1186650/header.jpg?t=1605961548,"MADELA is a daily life simulation in the form of a video game that includes daily problems, arguments, and even bad dreams!",3.99,2020-01-07,90
1186690,Timpu's treasure,0,False,Siddharth Sivaraman,0,2,0,2,https://cdn.akamai.steamstatic.com/steam/apps/1186690/header.jpg?t=1587825354,"When news of a great treasure hidden in a small town breaks, a professional treasure hunter is tasked with solving the clues that lead to it in this voxel-style point and click game.",3.29,2020-04-24,60
1186720,The Cruxis Sword,0,False,Daydream Studios,0,2,1,3,https://cdn.akamai.steamstatic.com/steam/apps/1186720/header.jpg?t=1620174439,An extra-terrestrial parasite has infected the planet and is causing its energy to become polluted. Follow our heroes as they partake on a journey to rid the planet of the darkness before its too late.,3.99,2019-11-22,105
1186730,Terro Lunkka Adventures,0,False,Tero Lunkka,0,1,0,1,https://cdn.akamai.steamstatic.com/steam/apps/1186730/header.jpg?t=1575886244,Be a Hero game developer Terro and save Waste game store agreements from evil CIPE store evils,0.79,2019-12-09,35
1186740,Kyle is Famous,0,True,John Szymanski,0,2,0,2,https://cdn.akamai.steamstatic.com/steam/apps/1186740/header.jpg?t=1617618071,Kyle tries to prepare for his most important interview yet. Choose his path through 21 endings and accept the consequences in this comedic adventure.,0.0,2019-11-18,70
1186770,Disgrâce,0,False,Bladiriel,0,0,1,1,https://cdn.akamai.steamstatic.com/steam/apps/1186770/header.jpg?t=1614616263,"Disgrace is an action adventure game that can certainly require a lot of thinking from the player. Done intentionally so as not to be too intuitive, the player will have to rely on their observation and deductions in order to progress in the game.",2.39,2020-10-15,30
1186100,Beast Brigade,0,False,David Valentine,0,4,1,5,https://cdn.akamai.steamstatic.com/steam/apps/1186100/header.jpg?t=1602800838,"The new shooter from the team at Intrinsic Games, delivers an intense, cinematic action experience bringing monsters and modern combat together. Beast Brigade arms players with an arsenal of advanced and powerful weaponry, and a wide variety of monsters to assist them in battle.",8.19,2020-10-15,150
1186160,All Day Dying: Redux Edition,0,False,Paulo Lopes,7,21,5,26,https://cdn.akamai.steamstatic.com/steam/apps/1186160/header.jpg?t=1594306183,A SINGLEPLAYER score attack game for quick sessions of focused adrenaline where you complete various goals and beat difficult score challenges. Only pure combat where precision and technique is rewarded,8.19,2019-12-05,910
1186220,Wire Lips,0,False,AIHASTO,7,22,1,23,https://cdn.akamai.steamstatic.com/steam/apps/1186220/header.jpg?t=1581622221,"Leta’s life changed in one moment. She and her friend Lina found an old music box in the mountains... and soon Lina disappeared, leaving behind only a photograph and the ominous music box. Uncover the secrets in atmospheric third-person horror game.",7.39,2020-01-17,690
1186260,Bondage Girl,0,False,MCG,5,8,9,17,https://cdn.akamai.steamstatic.com/steam/apps/1186260/header.jpg?t=1583632605,"This is a tight room escape game with binding elements. The player controls the bound heroine to search for the props, unlock the shackles, avoid the enemy and escape the chamber of secrets, and finally wins!",3.99,2019-11-27,595
1186270,Nosferatu Lilinor,0,False,neon,0,2,0,2,https://cdn.akamai.steamstatic.com/steam/apps/1186270/header.jpg?t=1626770800,It is cute but extremely hard!!! The immortal girl keeps to be reborn any number of times even if she gets beaten. It is an action game that includes puzzle-like elements by learning the movement and timing of the enemies.,9.99,2019-11-26,70
1186280,Dodge If you Can!,0,False,Andrew H.P. Lee,0,2,0,2,https://cdn.akamai.steamstatic.com/steam/apps/1186280/header.jpg?t=1583231209,"Dodge If you Can! A simple game where you will either emerge as a Master of strategy, or become a statistic. Will your strategy and wits prevail among the storm of bullets? Will you go down as a legend? Only you can decide. Now - Dodge, If you Can!",4.99,2019-12-06,70
1186290,Ballance: The Return,0,False,"Happy Happy Technology Chengdu Co., Ltd.",0,2,7,9,https://cdn.akamai.steamstatic.com/steam/apps/1186290/header.jpg?t=1576545840,"Classic theme, more than classic. Hardcore gameplay, smooth sense of control, with breakthrough game performance, open the imagination of the puzzle, let people fondly.",2.39,2019-12-16,315
1186310,Mailbox,0,False,S'Games,0,1,1,2,https://cdn.akamai.steamstatic.com/steam/apps/1186310/header.jpg?t=1573897688,"An arcade puzzle game for whole family! Drop the letter in the mailbox. Use the floor, buttons, teleports and moving platforms.",0.78,2019-11-16,70
1186340,Action Ball 2,0,False,Rionix,0,6,0,6,https://cdn.akamai.steamstatic.com/steam/apps/1186340/header.jpg?t=1608714361,"Take to the skies with the thrilling, brick-busting excitement of Action Ball 2, the electrifying sequel to the hit arcade game! Soar above the clouds in your paddle-equipped ship and fight back the relentless robots in level after level of eye-popping fun.",5.69,2020-02-07,180
1186350,Lethal Tempting Girls,0,False,Soil Hammer Studio,0,2,0,2,https://cdn.akamai.steamstatic.com/steam/apps/1186350/header.jpg?t=1583147764,"This game combined “Gals,First Person Shooter and Machines”, you need to fight those dangerous machines to rescue those beautiful girls. But sometimes players might encounter girls controled by machines, you need to defeat her to make her free again.",3.99,2020-02-27,60
1185600,神国：创造（The Kingdom of God）,0,False,明枭网络,0,0,1,1,https://cdn.akamai.steamstatic.com/steam/apps/1185600/header.jpg?t=1624588196,《神国：创造》是一款集领地经营、资源管理、策略战棋、兵种研究、探索等要素的独立游戏。玩家将作为一个特殊的新生神，拥有一个属于自己的国度，在危机四伏的虚空宇宙中砥砺前行，发展壮大，成为新一代的众神之王。,6.59,2020-01-22,30
1185620,NecroLand : Undead Corps,0,False,JANUS LABS,0,0,1,1,https://cdn.akamai.steamstatic.com/steam/apps/1185620/header.jpg?t=1625075047,"In NecroLand: Undead Corps, you compete in online &quot;battle royale&quot; action to be the last survivor in a zombie-filled wasteland. You control an Alpha Unit that can “tame” legions of wandering undead and add them to your squadron of allies who obey your commands.",12.49,2021-06-30,30
1185630,CubeParkour,0,False,Pit Forest,0,2,0,2,https://cdn.akamai.steamstatic.com/steam/apps/1185630/header.jpg?t=1578915396,A simple parkour-platformer to have some fun and pass time. You are a cube and you have to get from point A to point B as creatively as possible. That's it. There are 100 levels at the moment.,3.99,2019-11-20,70
1185660,Sex Adventure - The Board Game,0,False,CritoGames,0,5,1,6,https://cdn.akamai.steamstatic.com/steam/apps/1185660/header.jpg?t=1597058056,You want to impress your girlfriend and show her you're a great stallion in bed? This board game takes you in an erotic and playful way to the paradise of lust! Even as a single you should not miss this game to give your darling an unforgettable evening.,2.39,2019-12-06,210
1185700,Arrog,0,False,LEAP Game Studios,7,27,4,31,https://cdn.akamai.steamstatic.com/steam/apps/1185700/header.jpg?t=1620766567,Arrog is an enigmatic puzzle adventure game featuring hand-drawn art and set in a bizarre black-and-white world with color accents.,2.39,2020-07-28,930
1185730,Lovely Hentai,0,False,Snkl Studio,0,5,1,6,https://cdn.akamai.steamstatic.com/steam/apps/1185730/header.jpg?t=1581152973,A puzzle game in which you have to assemble a single image from individual pieces.,0.79,2019-11-21,210
1185740,Mira,0,False,Too Husky,0,4,1,5,https://cdn.akamai.steamstatic.com/steam/apps/1185740/header.jpg?t=1585162612,"Mira is a Slavic-themed point and click adventure game with a strong emphasis on art, atmosphere, and story. Discover your destiny by walking into Navia, a magical land hidden from the eyes of mortals, and decide on its fate.",8.19,2020-03-25,150
1185820,Hollow Island,0,False,Edym Pixels,8,46,6,52,https://cdn.akamai.steamstatic.com/steam/apps/1185820/header.jpg?t=1621570564,"You play as an adventurer arriving to Hollow Island, but what you do next is up to you: Grow crops, harvest, fish, cook food, brew and sell potions, expand your property, explore the island, fight monsters, dig for riches underground, build camps and hoard your treasures!",3.99,2020-01-29,1560
1185870,Skyland 1976,0,False,Simon CLAVEL,6,11,3,14,https://cdn.akamai.steamstatic.com/steam/apps/1185870/header.jpg?t=1589040459,"You are Simon Hopper who tries to find his missing sister Alice. Near the scene of the events stands Skyland, a secret government facility. You are convinced that Skyland members are responsible for her abduction. Break into the military base and discover the truth...",9.99,2019-11-17,490
1185950,Wars of the Roses,0,False,HexWar Games,0,6,2,8,https://cdn.akamai.steamstatic.com/steam/apps/1185950/header.jpg?t=1574867378,Fight the various battles of the Wars of the Roses throughout the Medieval ages. Each campaign is themed around fights between the Lancaster and Yorkist houses during various different periods of the countries rule,8.19,2019-11-27,280
1185960,Napoleon in Russia,0,False,HexWar Games,0,2,0,2,https://cdn.akamai.steamstatic.com/steam/apps/1185960/header.jpg?t=1596808729,Napoleons Invasion of Russia began on 24 June 1812 when the Grande Armée crossed the Neman River to engage and attempt to defeat the Russian army.,8.19,2020-02-05,60
1186030,Death Park,0,False,Euphoria Games,7,9,1,10,https://cdn.akamai.steamstatic.com/steam/apps/1186030/header.jpg?t=1583723952,Can you solve all the puzzles and escape from the scary clown in this horror game? It is already waiting for you!,4.99,2019-11-25,350
1186040,Worms Rumble,0,False,Team17 Digital,6,364,101,465,https://cdn.akamai.steamstatic.com/steam/apps/1186040/header.jpg?t=1628004600,"Worms Rumble is Worms like you’ve never played it before, with intense, real-time, arena-based 32 player cross-platform combat. Get ready for Deathmatch and Last Worm Standing modes where you’re only ever a Holy Hand Grenade away from death!",14.99,2020-12-01,13950
1185330,Blades of Gory,0,False,Fortcullis Games,5,7,4,11,https://cdn.akamai.steamstatic.com/steam/apps/1185330/header.jpg?t=1606360914,"Blades of Gory is an easy to learn, hard to master, ultraviolent, 8 bit styled 2D fighting game. 8 warriors to choose from. 4 game modes. Arcade, versus, sudden death and 3 vs 3 tag team battle.",8.99,2019-12-04,385
1185360,Alan Sharp,0,False,Mystive Studios,7,24,3,27,https://cdn.akamai.steamstatic.com/steam/apps/1185360/header.jpg?t=1623455401,"Alan Sharp is a Detective, Mystery/Horror video game driven by immersive storyline and character development, focused on exploration, survival, puzzles, and open-world investigation.",10.79,2021-05-23,810
1185390,How to Become a Ninja: Part 1,0,False,Pixel vs Pixel,0,1,0,1,https://cdn.akamai.steamstatic.com/steam/apps/1185390/header.jpg?t=1573823776,How to Become a Ninja: Part 1 is a very difficulty game that challenges the player's skills. In it you will have to go through 50 levels in order to become a Ninja.,0.79,2019-11-15,35
1185410,Minigame Blast,0,False,Northern Amusements,0,1,0,1,https://cdn.akamai.steamstatic.com/steam/apps/1185410/header.jpg?t=1585076534,"Grab your controllers and get ready to party, Minigame Blast is here! Play solo or up to 8 players in this minigame arcade experience. Explore 16 minigames in multiple game modes. Take on your friends in Versus or brave the games together in Cooperative.",4.99,2020-03-24,30
1185470,Deathbloom: Chapter 2,0,False,Vincent Lade,7,12,2,14,https://cdn.akamai.steamstatic.com/steam/apps/1185470/header.jpg?t=1624611042,"Continue your journey through Bachman Manor as you inch closer to freedom, or towards your mysterious friend Christina and her candle-lit secrets. Going deeper into the estate reveals more locations like the Abandoned Wing, Lower House, and the bunker complex &quot;Salvation&quot;.",8.19,2020-03-03,420
1185480,Doom of the Clawn,0,False,1scGames,0,4,0,4,https://cdn.akamai.steamstatic.com/steam/apps/1185480/header.jpg?t=1585974778,"The walking circus had just arrived to your town, in need of new members. You stumbled upon them, hoping to join but instead were taken and trapped inside their lair. Armed with a toy gun and the will to survive, you get up and start your escape!",0.79,2020-02-06,120
1185520,Love Rhythm,0,False,Triple-S,8,120,27,147,https://cdn.akamai.steamstatic.com/steam/apps/1185520/header.jpg?t=1628607890,"Behind the hustle and bustle of Seoul City lies many unqiue stories. It’s revolving love, ambition and even hatred and crime.",1.59,2019-11-20,5145
1185560,Astellia,0,False,Studio 8,5,363,193,556,https://cdn.akamai.steamstatic.com/steam/apps/1185560/header.jpg?t=1628564541,"The balance of the world is in jeopardy, the people need an Astellian to step up and put an end to the demonic invasions. Will you answer the call?",0.0,2020-01-30,16680
1184960,Escalation: Aggressors,0,False,Hubert Dzikuć,7,10,1,11,https://cdn.akamai.steamstatic.com/steam/apps/1184960/header.jpg?t=1621283689,"Escalation: Aggressors is a real-time side scrolling strategy game set in the hypothetical 1980s world war scenario, realistically incorporating hundreds of sea, air and land units clashing in uncompromising battles between the two biggest superpowers in human history.",3.99,2020-02-01,330
1184980,The Explorer,16,False,SedSanGames,0,0,1,1,https://cdn.akamai.steamstatic.com/steam/apps/1184980/header.jpg?t=1590530679,It is an Adventure and Platform Game that Will Increase the Fun of People Who Have Fun and Action and Play with Difficulty.,33.99,2020-03-19,30
1184990,Huuma Mina: The Secret of Immortality,0,False,Hajime Doujin Circle,8,60,5,65,https://cdn.akamai.steamstatic.com/steam/apps/1184990/header.jpg?t=1627143480,"In legend, Huuma Mina is an immortal ninja with silver hair and silver eyes. A mad scientist, Arakawa Murasaki, tries to capture her in order to research her secret of immortalization. However, will Murasaki succeed in her study? Will science be able to reveal the secret of immortalization?",12.49,2020-06-04,1950
1185000,Bloody trains,0,False,Marginal act,0,2,2,4,https://cdn.akamai.steamstatic.com/steam/apps/1185000/header.jpg?t=1618670043,Sitcom train conductor blowing heads simulator,16.99,2019-12-17,140
1185140,The Golden Cross,0,False,Jam Entertainment,0,3,0,3,https://cdn.akamai.steamstatic.com/steam/apps/1185140/header.jpg?t=1621653341,"The Golden Cross is a plot based game targeted at causal gamers who enjoy a mix of dialogue, action, adventure and puzzles. Or those players that need a break from their intense hard core games. So take a trip back to the basics and easy play. Try the free demo then decide if it's a game for you.",5.69,2021-02-25,90
1185160,Inunaki Tunnel | 犬鳴トンネル,0,False,Chilla's Art,8,76,18,94,https://cdn.akamai.steamstatic.com/steam/apps/1185160/header.jpg?t=1607479069,Inunaki tunnel (or Inunaki village) is a famous Japanese horror spot where people have been killed or burnt to death.,2.39,2019-11-19,3290
1185270,经典扫雷,0,False,koyomogi,0,0,1,1,https://cdn.akamai.steamstatic.com/steam/apps/1185270/header.jpg?t=1588651801,这是一款经典的电脑单机休闲游戏，重温儿时的记忆，找回童年的乐趣。,0.79,2020-02-06,30
1185280,The Innkeeper,0,False,Game Brewery,0,3,0,3,https://cdn.akamai.steamstatic.com/steam/apps/1185280/header.jpg?t=1585935394,"Buy ingredients, cook dishes and serve guests in a world where an inn at the corner of 7 nations is the key for peace.",2.39,2020-04-03,90
1184450,Magic of Autumn,0,False,Small Moons,7,18,0,18,https://cdn.akamai.steamstatic.com/steam/apps/1184450/header.jpg?t=1625495352,Magic of Autumn is a singleplayer card game with an overworld - and everything in the overworld can be turned into cards.,2.39,2020-02-17,540
1184470,ASTROPUPPA,18,False,Dev.Id Games,0,1,0,1,https://cdn.akamai.steamstatic.com/steam/apps/1184470/header.jpg?t=1575647557,Destroy all asteroids and your self esteem! Prove that you are not a NOOB reaching the perfect score of 8888! 8===&gt; A tough game for tough gamers!,1.59,2019-12-06,35
1184500,YUKI,0,False,ARVORE Immersive Experiences,7,17,0,17,https://cdn.akamai.steamstatic.com/steam/apps/1184500/header.jpg?t=1628544665,"YUKI is a new upbeat mix of bullet-hell and roguelike game in VR! Enter a kid’s wild imagination and fly through an anime universe controlling Yuki’s action figure. Dodge bullets and obstacles, while fighting evil forces. Enjoy this new experience and one of the best games releases of 2021!",19.99,2021-07-22,510
1184550,TERMINAL VR,0,False,REMANIC,5,9,4,13,https://cdn.akamai.steamstatic.com/steam/apps/1184550/header.jpg?t=1587955490,"Experience Earth's final descent into Armageddon in Virtual Reality as extreme weather violently spreads destruction, death, and a twisted virus across most of the planet.",12.49,2019-12-17,455
1184570,Last Neighbor,0,False,TrerPlay,0,3,2,5,https://cdn.akamai.steamstatic.com/steam/apps/1184570/header.jpg?t=1627937439,"You play as a young thief who broke into the wrong house, he thought the place was empty because he saw the owners leaving with suitcases, but there was still somebody in the house. It could be dangerous so you have to get out fast.",2.39,2019-11-13,175
1184700,Whispered Secrets: Dreadful Beauty Collector's Edition,0,False,Grandma Studios,0,1,0,1,https://cdn.akamai.steamstatic.com/steam/apps/1184700/header.jpg?t=1573232768,Can you save your friend and escape from Acorn Hospital in time?,8.19,2019-11-08,35
1184720,Later,0,False,Little Thingie,0,1,0,1,https://cdn.akamai.steamstatic.com/steam/apps/1184720/header.jpg?t=1578094250,"After everything that has happened, I've got nothing else to lose.",5.69,2020-01-03,30
1184770,The Political Process,0,False,Verlumino Studios LLC,9,944,36,980,https://cdn.akamai.steamstatic.com/steam/apps/1184770/header.jpg?t=1604181855,"Explore a dynamic world of politics in this turn-based, political simulator. Create a character, run for political office, write legislation, balance budgets, and more as you move up the political hierarchy.",12.49,2019-11-22,34300
1184780,BOTS,0,False,KeyWheel,0,3,0,3,https://cdn.akamai.steamstatic.com/steam/apps/1184780/header.jpg?t=1605422772,"BOTS is a high intensity, lightning fast couch coop, solo dev, Indie game. Pit yourself against waves of AI and up to 3 other players in a split screen survival mayhem. Unlock color schemes, levels and new Bots as you play. No downtime, just instant fun!",0.79,2019-12-05,105
1184820,Poker Quest,0,False,Playsaurus,8,94,6,100,https://cdn.akamai.steamstatic.com/steam/apps/1184820/header.jpg?t=1627575959,"A unique and challenging roguelike card game set in a vast world of castles, knights, wizards, and dragons.",12.49,2021-07-20,3000
1184840,Chaos Galaxy,0,False,Han Zhiyu,8,65,8,73,https://cdn.akamai.steamstatic.com/steam/apps/1184840/header.jpg?t=1627786596,"A pixel-art turn-based Galaxy total war game. You can select 14 factions, 61 heroes, hundreds of warships and mecha, and command multiple fleets to carry out grand strategic operations on the map of the galaxy.",12.49,2020-06-16,2190
1184880,Puzzle Girls,0,False,ATMCLOUD Games,0,4,1,5,https://cdn.akamai.steamstatic.com/steam/apps/1184880/header.jpg?t=1594376744,You can use a variety of items to complete the missions，earn rewards and try to challenge the hardest 'Zen' mode. Live2D dynamic images may icrease the level of difficulty.,1.59,2020-04-28,150
1184890,Fleeting Iris,0,False,Heaven Studios,6,14,4,18,https://cdn.akamai.steamstatic.com/steam/apps/1184890/header.jpg?t=1627644353,"Ayame is a beautiful girl from Japan that is living a carefree life in search of happiness. One fateful day, she met Robert, a CIA agent who was in Japan during a mission. They become engaged and move to America together. However, not all is as simple as her previous life!",16.79,2021-04-23,540
1184900,Unitied,0,False,Peter Hijma,7,19,0,19,https://cdn.akamai.steamstatic.com/steam/apps/1184900/header.jpg?t=1591376205,Unitied is a minimalistic &amp; relaxing puzzle game,0.79,2019-11-27,665
1184040,D1896,0,False,Arkhouse Telegraph,0,6,2,8,https://cdn.akamai.steamstatic.com/steam/apps/1184040/header.jpg?t=1573819175,"&quot;D means Dracula.&quot; D1896 is an action adventure platformer in the style of the early horror movies, inspired specifically by &quot;Le Manoir Du Diable&quot;, the first horror movie ever made (it was released in 1896).",3.99,2019-11-15,280
1184050,Gears Tactics,18,False,Splash Damage,8,1635,393,2028,https://cdn.akamai.steamstatic.com/steam/apps/1184050/header.jpg?t=1607130192,"Gears Tactics is the fast-paced, turn-based strategy game from one of the most-acclaimed video game franchises – Gears of War. Outnumbered and fighting for survival, recruit and command your squad to hunt down an evil mastermind who makes monsters.",39.99,2020-04-28,60840
1184070,Overrun,0,False,Total Involve,0,0,1,1,https://cdn.akamai.steamstatic.com/steam/apps/1184070/header.jpg?t=1584870706,"Fight through immense waves of enemies and test yourself in this difficult, top-down shooter. Swap between short and long-range weapons to tackle any situation. Unlock and upgrade dozens of weapon combinations to customize your loadout. How long can you survive before you get OVERRUN!",2.39,2020-03-19,30
1184090,Belly Dance Girl,0,False,Running Hoffman,0,4,4,8,https://cdn.akamai.steamstatic.com/steam/apps/1184090/header.jpg?t=1626225321,These girls are really good professional belly dancers. They can dance in a very oily way and blow your mind away...,1.59,2021-05-04,240
1184160,RUSSIAPHOBIA,0,False,European Flameworms,6,382,146,528,https://cdn.akamai.steamstatic.com/steam/apps/1184160/header.jpg?t=1620488665,"Immerse yourself in the Russian Realities as Foreign Agents and help the Presidents Make Russia Great Again! Cooperative Multiplayer, World Government, Evil Russians and more! Russia is Waiting for You!",0.79,2020-12-25,15840
1184190,Knockout Bowling VR,0,False,Zvky design studio,0,0,1,1,https://cdn.akamai.steamstatic.com/steam/apps/1184190/header.jpg?t=1598023527,"Knockout Bowling is bowling like never before. Set in two new and exciting scenarios with a choice of bottles or bowling pins to knock out, this game is guaranteed to give you hours of bowling fun.",3.29,2020-08-10,30
1184230,Cross Border VR,0,False,KR,0,1,2,3,https://cdn.akamai.steamstatic.com/steam/apps/1184230/header.jpg?t=1604650821,"&quot;Cross Border VR&quot; is a VR Shooting game. In the game, you need to eliminate the remaining forces of armed elements in the border areas and regain the treasure!",3.99,2019-11-20,105
1184260,Warchasm,0,False,Defective Penguin Games,0,2,0,2,https://cdn.akamai.steamstatic.com/steam/apps/1184260/header.jpg?t=1599214959,"Battle hordes of murderous mechs as you hurtle through the canyons, chasms and caves of an alien world in a desperate bid for survival.",12.49,2020-06-12,60
1184310,Slippery Sausage,0,False,Wonderthing,0,2,0,2,https://cdn.akamai.steamstatic.com/steam/apps/1184310/header.jpg?t=1584453759,"Slippery Sausage is a frantic arcade game where a sentient sausage is out to stop inanimate objects inhabited by mischievous alien spirits! Master handling your sausage, and defeat a wide variety of enemies across 50 levels!",0.79,2019-12-16,70
1184400,Succubus Waifu,0,False,永恆艾莉絲工坊,5,16,12,28,https://cdn.akamai.steamstatic.com/steam/apps/1184400/header.jpg?t=1628596718,"Erica and John are Newlyweds, and lived a variety of sweet and loving cohabitation after honeymoon.John recently took a big project and was very tired after work. Erica decided to support John with her own succubus ability. They worked together to usher in a bright future.",6.59,2019-11-27,980
1184420,天降锦鲤 ~ My Lucky Koi,0,False,V.P. TEAM,0,2,0,2,https://cdn.akamai.steamstatic.com/steam/apps/1184420/header.jpg?t=1598268566,Its`A humorous Daily story——A friendship story between a hard worker and a Koi leprechaun.——This is a Chinese short visual novel with single ending.,3.99,2019-11-22,70
1183470,Imperiums: Greek Wars,0,False,Kube Games,8,76,7,83,https://cdn.akamai.steamstatic.com/steam/apps/1183470/header.jpg?t=1629410308,"Imperiums: Greek Wars is a unique combination of turn-based 4X and historical grand strategy with a mythological twist. Explore the ancient world and open it up to your people. Survive, expand, conquer... and win!",29.9,2020-07-30,2490
1183480,Bonsai Castles,0,False,Hyakuren Soft,0,3,0,3,https://cdn.akamai.steamstatic.com/steam/apps/1183480/header.jpg?t=1619855091,"A tower defense game based on Japanese castles. Excavate the ground to create a moat, build walls and turrets, and fight off the enemies that attack you!",12.49,2021-04-29,90
1183500,Puppy Cross,0,False,DIMANCHE CORP.,7,32,2,34,https://cdn.akamai.steamstatic.com/steam/apps/1183500/header.jpg?t=1592410786,"Nonograms and cute dogs, welcome to Puppy Cross!",9.99,2020-02-11,1020
1183510,Little Town Hero,0,False,GAME FREAK inc.,0,3,4,7,https://cdn.akamai.steamstatic.com/steam/apps/1183510/header.jpg?t=1594317171,"Game Freak, the developer of the Pokémon series has released a brand new RPG on Steam! The battle system is entirely unique, with mechanics in common with digital collectible card games. You need to select characters carefully to put yourself in an advantageous position to win.",24.99,2020-07-09,210
1183580,Terra Alia: The Language Learning RPG,0,False,30 Parallel,7,8,2,10,https://cdn.akamai.steamstatic.com/steam/apps/1183580/header.jpg?t=1624040315,"You’ve arrived at Terra Alia, a world where magic and technology shape the future. Embark on an adventure and solve a thrilling mystery while practicing a new language in this top-down RPG!",16.99,2021-05-14,300
1183670,Angry Zombies,0,False,Studio Inward,0,7,1,8,https://cdn.akamai.steamstatic.com/steam/apps/1183670/header.jpg?t=1588348050,There can't be any left! In Angry Zombies you have to shoot down every zombie you meet. But be careful! Their villages are solid and your fire is limited. Be specific and don't take prisoners!,0.79,2020-02-27,240
1183720,Holoswitch,0,False,triple A code GmbH,8,70,14,84,https://cdn.akamai.steamstatic.com/steam/apps/1183720/header.jpg?t=1626948544,"Take your smartphone to Virtual Reality and stay connected to real life. Receive call notifications and messages, use your phone as a surveillance camera or easily create clips and snapshots in VR - without taking off your VR headset.",8.99,2021-02-16,2520
1183840,Dungeon of Rikka,0,False,Poorly Drawn Squid,7,10,1,11,https://cdn.akamai.steamstatic.com/steam/apps/1183840/header.jpg?t=1616014949,"Dungeon of Rikka is a turn based Rogue-like game with the goal to save your village from the impending doom of the beast that's been sealed away to rot in the deepest corner of the Dungeon. The beast will break his shackles and ascend the Dungeon, becoming stronger the longer you take to get to him.",3.99,2020-12-07,330
1183030,Layers of Fear VR,16,False,Incuvo S.A.,6,61,21,82,https://cdn.akamai.steamstatic.com/steam/apps/1183030/header.jpg?t=1628782956,Enter a tangibly horrifying Virtual Reality and explore a mansion of horror as an artist falling into the depths of insanity. Will you find the muse for your masterpiece... or madness?,19.99,2019-12-10,2870
1183080,MMA President,0,False,Sim World Games,5,8,5,13,https://cdn.akamai.steamstatic.com/steam/apps/1183080/header.jpg?t=1577205679,A Mixed Martial Arts (MMA) sports management game for the PC deskop/laptop. Run any of 25 different MMA companies and compete to become the best in the world. Find the next generation of MMA stars and watch them become legends in the sport.,11.59,2019-12-06,455
1183140,Planet Lander,0,False,NanningsGames,0,4,0,4,https://cdn.akamai.steamstatic.com/steam/apps/1183140/header.jpg?t=1609500395,Maneuver your space ship trough lunar caves. Each level is set on a different planet. Try to reach the ending landing platform. Thrust your ship wisely to avoid turrets shooting laser beams and moving space debris.,0.79,2019-11-08,140
1183170,All World Pro Wrestling,0,False,Heart's Choice,7,12,1,13,https://cdn.akamai.steamstatic.com/steam/apps/1183170/header.jpg?t=1575303817,"Wanna wrestle in the world’s foremost All-male Erotic Professional Wrestling Federation with other men? Customize your trainee and pick your wrestling style for the action inside and outside thing. Hook up with other trainees, vets, or even superstars.",4.99,2019-12-02,455
