id,name,required_age,is_free,developers,review_score,total_positive,total_negative,total_reviews
463460,"Resette's Prescription ~Book of memory, Swaying scale~",0,False,Liz-Arts,5,9,6,15
463470,Lithium: Inmate 39,0,False,Canu Arts,6,7,3,10
463480,A Shooty Bit,0,False,FROG,0,4,1,5
463510,Norman's Great Illusion,0,False,Civil Savages,0,4,5,9
462630,RiftStar Raiders,0,False,Climax Studios,0,2,0,2
462640,Surf World Series,0,False,Climax Studios,5,11,5,16
462670,VR-Xterminator,0,False,Since Idea Games,0,3,0,3
462680,BalanCity,0,False,MeNic Games,6,180,53,233
462700,Cricket Captain 2016,0,False,Childish Things,5,24,17,41
462730,Townopolis,0,False,Lonely Troops,5,19,10,29
462770,Pyre,0,False,Supergiant Games,8,3900,424,4324
462830,Airline Director 2 - Tycoon Game,0,False,Joona Vartiainen,4,13,30,43
462860,Crawlers and Brawlers,0,False,"Ugly Beard Games, LLC",6,19,8,27
462910,Poly Runner VR,0,True,"Lucid Sight, Inc.",0,3,0,3
462930,AdVenture Communist,0,True,Hyper Hippo Games,5,77,41,118
462940,Making History: The Second World War,0,False,Factus Games,6,83,25,108
462950,The East New World,0,False,TEN10 Games,5,7,7,14
462960,Caveman World: Mountains of Unga Boonga,0,False,GrabTheGames Studios,5,95,43,138
462990,Tomoyo After ~It's a Wonderful Life~ English Edition,0,False,VisualArts/Key,8,199,15,214
463000,Hero Battle,0,False,Wang Liwen,0,0,3,3
463010,One Way Flight,0,False,SiBear Games,0,2,3,5
463020,Wander No More,0,True,Zetsubou,7,11,0,11
463030,Bottle,0,False,Tonguç Bodur,5,105,58,163
463060,Clover Tale,0,True,FIVE-BN GAMES,0,2,1,3
463070,Mecha Ritz: Steel Rondo,0,False,HEY,7,37,1,38
463100,Liveza: Death of the Earth,0,False,Nikita Nefedov,0,0,5,5
462220,Mahjong Deluxe 3,0,False,EnsenaSoft,7,13,3,16
462240,Post Human W.A.R,0,False,Studio Chahut,6,14,5,19
462250,Boiling Bolt,0,False,Persistant Studios,0,1,0,1
462400,Slide Ride Arcade,0,False,ZeroBit Games,0,0,1,1
462480,Sweet Escape VR,0,False,"Reailty Smash, Inc.",7,31,4,35
462520,Super Kaiju,0,False,Directive Games Limited,7,12,2,14
462530,8i - Make VR Human,0,True,8i,0,0,1,1
462570,New Yankee in King Arthur's Court,0,False,Rionix,0,6,2,8
462580,New Yankee in Santa's Service,0,False,Rionix,0,2,2,4
462590,Taekwondo Grand Prix,0,False,Hello There Games,7,13,0,13
462620,Pocket Kingdom,0,False,08 Games,7,34,2,36
461880,Hyposphere,0,False,Atum Software,4,5,17,22
461890,NORTH,0,False,Outlands,5,74,38,112
461940,Plancon: Space Conflict,0,False,HeroLabs,4,4,11,15
461950,Beat Cop,0,False,Pixel Crow,6,555,218,773
461990,The Prison Game,0,False,MOS Games,0,0,2,2
462000,Cyberpong,0,False,"COLOPL, Inc.",8,72,10,82
462070,IWO: Bloodbath in the Bonins,0,False,Guerilla Tea Games,0,3,5,8
462100,Starr Mazer: DSP,0,False,Imagos Softworks,8,136,30,166
462110,3 Coins At School,0,False,89AM Studio,4,4,7,11
462130,Momentum,0,False,Projectile Entertainment,0,5,0,5
461390,Bulby - Diamond Course,0,False,Rafael Senne,4,3,7,10
461400,Massive,0,False,Rootify,5,8,12,20
461410,Protonwar,0,True,Outer Planet Studios,7,43,6,49
461430,EmergeNYC,0,False,FlipSwitch Games,5,1476,729,2205
461480,Archibald's Adventures,0,False,Rake in Grass,7,18,1,19
461490,Kaboom Monsters,0,False,Broken Arms Games,5,20,20,40
461510,Tears of Avia,0,False,CooCooSqueaky Games,5,13,8,21
461520,Grizzly Valley,0,False,The_Kiddy,4,12,40,52
461560,MANDAGON,0,True,Blind Sky Studios,8,99,6,105
461580,Galaxy Cannon Rider,0,False,Coolegion Studios,0,1,1,2
461590,The Way Of Love: Sub Zero,0,False,RSK Entertainment,0,3,2,5
461600,Zipple World 2: The Sweet Chaos,0,False,Alternative Dreams Studios,0,1,1,2
461640,Sins Of The Demon RPG,0,False,Chandler Rounsley,8,344,57,401
461650,It's Killing Time,0,False,Choice of Games,5,10,5,15
461680,FPV Air Tracks,0,True,Flyleap Studios,4,12,28,40
461700,Seduce Me 2: The Demon War,0,False,Michaela Laws,8,262,16,278
461710,Tales Across Time,0,False,Critical Games,7,19,3,22
461750,Ghoul Kid,0,True,Specter Game Studios,0,1,0,1
461760,Reptilian Rebellion,0,False,Herrero Games,0,4,5,9
461780,Moonstone Tavern - A Fantasy Tavern Sim!,0,False,Trevor Jones,4,21,52,73
461810,CAFE 0 ~The Sleeping Beast~,0,False,ROSEVERTE MYSTERY,7,23,3,26
461820,Legionwood 1: Tale of the Two Swords,0,True,Dark Gaia Studios,0,1,1,2
461830,Adventure Apes and the Mayan Mystery,0,False,ScaryPotato,0,2,0,2
461840,Zenge,0,False,Michal Pawlowski,8,793,59,852
461850,Abrix 2 - Diamond version,0,False,EJRGames,0,3,1,4
461860,Tower Dwellers,0,False,ECC GAMES SP. Z O.O.,5,6,5,11
461010,Roll'd,0,False,MGP Studios,6,51,14,65
461030,A Long Way Home,0,False,Jonathan Mulcahy,6,10,4,14
461170,Bucket Detective,0,False,the whale husband,8,146,19,165
461180,SurrealVR,0,True,Surreal Games,0,2,0,2
461210,Riding Out,0,False,UnexEvo,5,24,23,47
461220,Beglitched,0,False,Hexecutable,8,71,8,79
461230,Dashy Square,0,False,Kastriot Sulejmani,8,54,11,65
461280,Missileman Origins,0,False,Ryan Silberman,0,3,0,3
461320,Smackitball,0,True,Kevin Fathi,0,2,1,3
461340,A Timely Intervention,0,False,Aldorlea Games,7,17,2,19
461350,The King's Heroes,0,False,Aldorlea Games,6,7,3,10
461360,Thorne - Son of Slaves (Ep.2),0,False,Thorne Games,7,14,3,17
461370,Midnight's Blessing 2,0,False,Warfare Studios,0,2,2,4
461380,A Princess' Tale,0,False,Warfare Studios,5,11,11,22
460560,Blamdown: Udder Fury,0,False,Guru Games,0,8,0,8
460580,Star Chart,0,False,Escapist Games Ltd,5,6,6,12
460630,Trouble Witches Origin - Episode1 Daughters of Amalgam -,0,False,Studio SiestA,7,42,2,44
460640,Breached,0,False,Drama Drifters,5,22,22,44
460650,Tick Tock Bang Bang,0,False,"Dejobaan Games, LLC",5,17,10,27
460700,Song of the Deep,0,False,Insomniac Games,8,239,51,290
460730,Draco Dux,0,False,Szymon Sikora,0,1,0,1
460750,Blade Ballet,0,False,DreamSail Games,7,19,4,23
460780,Avadon 3: The Warborn,0,False,Spiderweb Software,8,66,5,71
460790,Bayonetta,17,False,PlatinumGames,8,4996,493,5489
460810,Vanquish,18,False,PlatinumGames,8,2227,256,2483
460850,Allumette,0,True,Penrose Studios,0,8,0,8
460910,A-Gents,0,False,phime studio LLC,6,11,3,14
460920,Steep™,0,False,Ubisoft Annecy,8,5431,1175,6606
460930,Tom Clancy's Ghost Recon® Wildlands,0,False,Ubisoft Paris,6,14076,3616,17692
460940,Father´s Island,0,False,Homegrown Games,5,13,9,22
460960,The Deed: Dynasty,0,False,Pilgrim Adventures,8,132,9,141
460970,Soulcaster: Part I & II,0,False,MagicalTimeBean,7,13,3,16
460990,The Impossible Travel Agency,0,False,Holospark,5,16,9,25
460060,Varenje,0,True,Play Cute,6,21,8,29
460120,Megadimension Neptunia VII,0,False,Idea Factory,8,1271,84,1355
460140,Midnight at the Celestial Palace: Part I,0,False,Orrery Games,7,19,1,20
460150,One Last Chance,0,False,Last Lotus,5,16,9,25
460160,The Leisure of Grisaia,0,False,Frontwing,8,137,14,151
460190,Rocket Riot,0,False,Codeglue,0,8,0,8
460210,Bearslayer,0,False,bool games;,0,4,0,4
460220,Xenoraid: The First Space War,0,False,10tons Ltd,8,53,4,57
460230,Starters Orders 6 Horse Racing,0,False,Strategic Designs Ltd.,6,52,18,70
460250,🔴 Circles,0,False,Jeroen Wimmers,7,24,2,26
460340,Guards,0,False,Battlecruiser Games,6,64,20,84
460430,The Letter - Horror Visual Novel,0,False,Yangyang Mobile,8,602,60,662
460470,Hindenburg VR,0,False,Michal Bárta,7,10,2,12
460510,One Dark Night,0,True,Emblematic Group,0,1,1,2
460540,Temple of Rust,0,True,James Mearman,0,1,0,1
459610,Star Fleet Armada Rogue Adventures,0,False,Blue  Blaze Gaming,7,17,4,21
459630,R.C. Bot Inc.,0,False,Blue Budgie Studios,0,1,5,6
459640,You... and who else?,0,False,Aldorlea Games,5,9,4,13
459680,Auro: A Monster-Bumping Adventure,0,False,Dinofarm Games,6,31,9,40
459730,A World With No Colour,0,False,Poisson Rouge Interactica,0,2,0,2
459760,Exotic Matter,0,False,Moebiusgames,0,4,3,7
459780,Vektron Revenge,0,False,Ludovic Texier,0,4,0,4
459830,Final Days,0,False,+7 Software,7,25,6,31
459870,VIRTUAnimator,0,False,Pheonise,0,3,2,5
459880,PlayFortress,0,False,PlayFortress,5,6,5,11
459940,Deer Man,0,False,Red Mount Media,5,112,52,164
459130,Love in the Glen,0,False,Sapphire Dragon Productions,5,14,7,21
459150,Super Cat Herding: Totally Awesome Edition,0,False,ZoopTEK,7,13,1,14
459160,Allods Online,0,True,IT Territory,0,3,1,4
459170,Discovr™ Egypt: King Tut's Tomb,0,True,Discovr Labs,0,2,6,8
459220,Halo Wars: Definitive Edition,0,False,Ensemble Studios,8,2928,290,3218
459260,Bowslinger,0,False,Pompaduo,5,12,12,24
459310,The Hero Project: Redemption Season,0,False,Choice of Games,5,64,39,103
459350,Battlesloths 2025: The Great Pizza Wars,0,False,Invisible Collective,7,32,5,37
459370,Riverbond,0,False,Cococucumber,7,19,4,23
459410,Sector 724,0,False,Fedor Votrin,0,2,3,5
459470,Wars of Napoleon,0,False,Ageod,5,18,19,37
459520,Kinacoustic,0,False,Maithonis Studios,7,9,1,10
459540,Cherry Tree High Girls' Fight,0,False,773,6,31,11,42
459550,Catch Canvas,0,False,Unwonted Studios,6,48,18,66
459580,LightWalk,0,False,Timeless Games,0,9,0,9
458660,The Slimeking's Tower,0,True,CodeManu,6,9,3,12
458680,Auto Age: Standoff,0,False,Phantom Compass,7,28,3,31
458700,Cursor Challenge,0,False,Insane Dreamers,6,8,3,11
458730,Conception II: Children of the Seven Stars,0,False,"Spike Chunsoft Co., Ltd.",8,295,58,353
458750,FireAlpaca SE,0,False,PGN Inc,7,41,4,45
458760,Palinurus,0,True,Watercress Studios,7,12,0,12
458770,WRC 6 FIA World Rally Championship,0,False,KT Racing,5,87,64,151
458820,"States, Firms, & Households",0,False,DMD 'Ware,0,0,2,2
458830,Snooker Nation Championship,0,False,Cherry Pop Games,5,84,62,146
458920,Carnival Games® VR,0,False,Cat Daddy Games,5,84,75,159
458960,Winning Putt: Golf Online,0,False,"WEBZENONNET Co., Ltd.",5,9,8,17
458990,Astral Domine,0,False,Spectral Illusions,5,9,10,19
459010,Ghost Town Mine Ride & Shootin' Gallery,0,False,Spectral Illusions,8,276,43,319
459020,Melting Hearts: Our Love Will Grow 2,0,False,John Wizard,5,18,15,33
459040,Medieval Battlefields - Black Edition,0,False,Cateia Games,0,3,3,6
459080,YIIK: A Postmodern RPG,0,False,Ackk Studios,5,81,73,154
459090,Masquerada: Songs and Shadows,0,False,Witching Hour Studios,8,188,18,206
458200,Rumpus,0,False,Luke Iannini,0,1,1,2
458230,Infinite Shooter,0,False,Minion Productions Inc.,0,1,1,2
458290,Space Bit Attack,0,False,"Lucid Sight, Inc.",0,5,3,8
458330,Vilmonic,0,False,Bludgeonsoft,6,35,9,44
458360,eMedia Piano and Keyboard Method,0,False,eMedia Music,7,19,0,19
458370,VR Baseball,0,False,Rank17,5,10,6,16
458380,Gahkthun of the Golden Lightning Steam Edition,18,False,Liar-soft,7,32,5,37
458420,Last Heroes 3,0,False,Warfare Studios,5,11,8,19
458450,GAIN,0,False,Worldgame entertainement,0,1,3,4
458470,Grim Legends 3: The Dark City,0,False,Artifex Mundi,8,162,9,171
458480,Mythic Wonders: The Philosopher's Stone,0,False,Organic 2 Digital Studio,8,72,7,79
458490,Who Must Die,0,False,White Chamber,5,8,6,14
458500,Babylon 2055 Pinball,0,False,Shine Research,0,0,1,1
458510,Zombie Pinball,0,False,Shine Research,5,7,5,12
458520,Wrath of Anna,0,False,Lorenzo Ent.,6,22,7,29
458540,Lines,0,False,Gamious,7,16,2,18
458560,Plastic Playground,0,True,Tomorrow Arts,0,0,1,1
458580,Windlands 2,0,False,Psytec Games Ltd,8,200,48,248
458590,ABE VR,0,True,Hammerhead VR,0,1,0,1
458600,ZRoll,0,False,KxONE,4,9,16,25
458630,Political Animals,0,False,Squeaky Wheel,5,50,31,81
457710,Road Madness,0,False,Faton,4,31,103,134
457730,Mushroom Wars 2,0,False,Zillion Whales,5,120,85,205
457760,The Signal From Tölva,0,False,Big Robot Ltd,6,403,160,563
457770,Audio Arena,0,False,Skydome Studios,7,12,1,13
457810,Sky to Fly: Soulless Leviathan,0,False,AIVIK LLC,5,5,6,11
457820,Outrage,0,False,Astronomic Games,5,14,15,29
457860,Apollo 11 VR,0,False,Immersive VR Education Ltd.,8,357,65,422
457870,Minigame Party VR,0,False,Scornz,0,2,2,4
457890,TumbleSeed,0,False,Benedict Fritz,8,58,6,64
457960,Holopoint,0,False,"Alzan Studios, LLC",8,510,60,570
457980,Adele: Following the Signs,0,False,Unosquare,0,2,5,7
458000,March of the Living,0,False,Machine 22,6,248,96,344
458030,StarFringe: Adversus,0,False,Casualogic,0,4,2,6
458040,Hex Gambit,0,False,One Man Left Studios,7,8,2,10
458060,Drusilla Dreams,0,False,Seraphim Creations,4,5,17,22
458110,VReakout,0,False,Animate Objects,0,1,1,2
458170,SpiritSphere DX,0,False,Eendhoorn Games,7,13,0,13
458180,POSTZ: ZOMBIES VR,0,False,Sea Lion Games,0,2,0,2
457210,SEUM: Speedrunners from Hell,0,False,Pine Studio,9,917,37,954
457230,Atlas Reactor VR Character Viewer,0,False,Trion Worlds,0,1,0,1
457320,HoloBall,0,False,TreeFortress Games,8,326,32,358
457340,Dimensional,0,False,Brett Jackson,6,33,9,42
457370,Alexa's Wild Night,0,False,Dharker Studio,7,15,2,17
457380,Storm VR,0,True,TeamStormVR,5,35,17,52
457420,Surgeon Simulator VR: Meet The Medic,0,True,Bossa Studios,0,1,0,1
457450,Defend Your Crypt,0,False,Ratalaika Games S.L.,5,5,6,11
457480,Domino Sky,0,False,Russpuppy,6,98,27,125
457490,"Forgotten, Not Lost - A Kinetic Novel",0,False,Afterthought Studios,8,51,10,61
457520,Moustache Mountain,0,False,Nauris Amatnieks,6,39,16,55
457530,My Lady,0,False,Michaela Laws,8,85,20,105
457570,Camp Sunshine,0,False,Fossil Games,8,114,17,131
457600,Emerge: Cities of the Apocalypse,0,False,Emilios Manolidis,5,69,36,105
457650,Stonehenge VR SANDBOX,0,False,VoyagerVR,0,1,1,2
457660,Andromedum,0,False,Imbanova Entertainment Inc.,5,11,5,16
457680,OPUS: The Day We Found Earth,0,False,SIGONO INC.,6,178,54,232
457690,Hotel Blind,0,False,Serellan LLC,5,5,6,11
456920,Gary the Gull,0,True,Motional Entertainment,0,1,0,1
457010,StarsOne,0,False,IllusoryWorldEntertainment,6,103,39,142
457130,Runes: The Forgotten Path,0,True,StormBorn Studio,7,30,6,36
456390,Exception,0,False,Traxmaster Software,0,7,0,7
456420,Gunslinger Trainer,0,False,Marcus Nichols,0,0,6,6
456430,Christmas Adventure: Candy Storm,0,False,Argali Entertainment,8,150,18,168
456440,The Orphan Dreams,0,False,Tayfun Tuna,0,2,1,3
456450,Jaunt VR - Experience Cinematic Virtual Reality,0,True,Jaunt Inc.,0,0,3,3
456540,STAR WARS™: Rebel Assault I + II,0,False,LucasArts,6,76,28,104
456660,Slime & Friends,0,False,Heartomics,0,4,3,7
456670,Hand of Fate 2,0,False,Defiant Development,8,1375,246,1621
456690,Weather Lord: Following the Princess Collector's Edition,0,False,Yustas Game Studio,0,1,0,1
456740,Doctor Kvorak's Obliteration Game,0,False,Freekstorm,0,4,0,4
456750,The Room Three,0,False,Fireproof Games,9,3177,122,3299
456760,A dragon girl looks up at the endless sky,0,False,DebonosuWorks Inc.,7,14,3,17
456780,DUCATI - 90th Anniversary,0,False,Milestone S.r.l.,5,27,12,39
456810,Zombillie,0,False,Forever Entertainment S. A.,5,24,13,37
456830,Dual Core,0,False,Gray Fin Studios,7,12,1,13
455940,Odd||Even,0,False,irritatingFLY studio,4,7,12,19
455960,Domain Defense,0,False,Inclusion Studios,5,10,12,22
455970,Nokori,0,False,Heartomics,0,3,5,8
455980,Judgment: Apocalypse Survival Simulation,0,False,Suncrash,8,740,167,907
455990,Smash Pixel Racing,0,False,Jollyfish Games,0,2,0,2
456090,Dead Some Day,0,False,Bitporters LTD.,0,2,7,9
456130,Space Scaven,0,False,Moon Pub Games,0,4,1,5
456150,SpaceSys,0,False,3DEA,0,0,2,2
456160,Flag N Frag,0,False,EDEVOX,0,2,2,4
456170,Bannerman,0,False,Armitage Games,6,58,16,74
456180,The American Dream,0,False,Samurai Punk,5,46,29,75
456210,A Land Fit For Heroes,0,False,Liber Primus Games,0,3,2,5
455590,Skedaddle,0,False,plaiko,0,5,1,6
455640,Edgar,0,False,Lucas Parise,0,2,1,3
455700,Big Buck Hunter Arcade,0,False,GameMill Entertainment,5,18,10,28
455710,Project RPG Remastered,0,False,Acuze Interactives,5,11,8,19
455720,Dolphin Defense,0,False,Unknown,0,3,2,5
455770,YamaYama,0,False,Lumenox ehf,0,6,2,8
455820,Omensight: Definitive Edition,0,False,Spearhead Games,8,481,61,542
455830,FrightShow Fighter,0,False,3 Fright,0,6,2,8
455910,STAR WARS™: Rogue Squadron 3D,0,False,Factor 5,6,492,200,692
455120,Stay Close,0,False,Blind Bird,5,277,211,488
455190,Domain Defense VR,0,False,Inclusion Studios,7,8,2,10
455200,The Battle for Sector 219,0,False,Large Visible Machine,5,5,7,12
455230,Bazaar,0,False,Temple Gates Games,0,8,1,9
455290,Dashing Dinos,0,False,Lost Mountain,0,2,0,2
455310,Bloody Chronicles - New Cycle of Death Visual Novel,0,False,Igrasil Development Team,5,16,7,23
455340,"Warhammer 40,000: Armageddon - Da Orks",0,False,Flashback Games,5,22,14,36
455400,PAC-MAN 256,0,False,BANDAI NAMCO Studios Vancouver,8,450,24,474
455440,Spell Fighter VR,0,True,Kubold,0,6,3,9
455480,Shift Orb,0,False,Afterlife Games,0,0,1,1
455490,"Don't Die Dateless, Dummy!",0,False,cupholder,5,31,16,47
454670,Piggy Princess,0,False,DreamsSoftGames,0,2,0,2
454680,MetaTron,0,False,TubbyKiD UG (haftungsbeschränkt),4,4,7,11
454690,Cyber City 2157: The Visual Novel,0,False,Harotobira,0,6,2,8
454700,Shiny Gauntlet,0,False,Spritewrench,0,0,2,2
454720,RAM BOE,0,False,pointfiveteam,0,4,5,9
454730,World Of Undead,0,False,ZK-Tech,0,0,4,4
454750,Aeternum,0,False,Creaky Lantern Games,0,4,0,4
454770,Mystic Melee,0,False,Ben Hopkins,7,13,3,16
454780,Atriage,0,False,Batu Games LLC,0,2,0,2
454830,Beach Ball Valley,0,False,Paul Eckhardt,0,5,0,5
454870,Magic Quest,0,False,Stereo7 Games,0,5,2,7
454890,Project Starship,0,False,Panda Indie Studio,6,94,24,118
454900,Amaranthine,0,False,Roman Kozhukhov,7,34,4,38
454950,Mainlining,0,False,Rebelephant,6,147,37,184
454970,Gravity Den,0,False,DiPi Games,0,3,1,4
455000,The Lost,10,False,Duang,0,0,1,1
455080,Awakening: The Redleaf Forest Collector's Edition,0,False,Boomzap Entertainment,0,8,1,9
455100,Gerty,0,False,Spawn Point OSK,7,16,2,18
455110,Pertinence,0,False,Not Magic,5,6,5,11
454170,XorceD - Sashiro's Laedrum,0,False,Xorcerox,0,5,0,5
454180,CrazyCars3D,0,False,AneaGames,5,44,21,65
454190,Cubicolor,0,False,Moltenplay,8,61,6,67
454200,Neon Hardcorps,0,False,Sergey Dovganovskiy,4,8,15,23
454220,The Temporal Invasion,0,False,Hybriona Labs,6,43,18,61
454230,SLG Remix,0,False,1812 Productions (PC Port),4,4,9,13
454240,A Tofu Tail,0,False,alchemedium,0,3,0,3
454250,The Eyes of Ara,0,False,100 Stones Interactive,8,232,45,277
454260,The HinterLands,0,False,Ackmi,0,2,2,4
454320,[the Sequence],0,False,[OneManBand],8,77,9,86
454330,A Room Beyond,0,False,René Bühling,0,6,2,8
454350,Days of War: Definitive Edition,0,False,Driven Arts,5,337,380,717
454370,Battlecursed,0,False,Codex Worlds,0,3,3,6
454390,Rally Copters,0,False,Depth First Games,0,3,0,3
454410,GIGA WRECKER,0,False,GAME FREAK inc.,6,99,25,124
454420,Mini Metal,0,False,Luandun Games Pte. Ltd.,0,1,0,1
454430,Crystal Chip Collector,0,False,Nekomura Games,0,0,1,1
454480,Break Through: Artificial Maze,0,False,SUN MONKEY Games,0,0,1,1
454520,MilitAnt,0,False,Xibalba Studios,0,2,3,5
454530,Decisive Campaigns: Barbarossa,0,False,VR Designs,8,78,9,87
454540,LuckCatchers,0,True,DiP Online,0,0,5,5
454550,Qubicle Voxel Editor,0,False,Minddesk Software GmbH,5,42,22,64
454560,Ultimate Fight Manager 2016,0,False,Snowfall,4,7,11,18
454570,I Am Caligula,0,False,Seraphim Creations,5,14,9,23
454580,Spider Wars,0,False,CarVin Interactive,5,10,5,15
454600,Age of Cavemen,0,True,Fuero Games,0,1,3,4
454610,Demon's Crystals,0,False,Byte4Games,5,14,9,23
454630,Button Frenzy,0,False,zerofiftyone,0,6,1,7
454650,DRAGON BALL XENOVERSE 2,0,False,QLOC,8,8133,1406,9539
453660,Rogue Contracts: Syndicate,0,False,Go Dark Studios,0,6,3,9
453670,The Lost Souls,0,False,GDNomad,3,5,28,33
453690,Dark Quest 2,0,False,Brain Seal Ltd,6,198,51,249
453700,prog.1,0,False,Vector Arcade,0,6,2,8
453710,TableTop Soccer,0,False,Dancing Developers,7,39,9,48
453720,Last Will,0,False,LizardFactory,6,69,27,96
453730,Borstal,0,False,The Secret Pie,4,3,7,10
453740,Spaceman Sparkles 3,0,False,tjern,7,10,2,12
453750,Tyto Ecology,0,False,Immersed Games,6,252,76,328
453770,Forgotten Tales: Day of the Dead,0,False,Green Sauce Games,5,8,4,12
453780,Secrets of Magic: The Book of Spells,0,False,Green Sauce Games,7,13,0,13
453790,Candice DeBébé's Incredibly Trick Lifestyle,0,False,Havishamone Games,8,95,7,102
453810,Blasting Agent: Ultimate Edition,0,False,"Axol Studio, LLC",5,9,7,16
453820,Hero Quest: Tower Conflict,0,False,Mihai Morosanu,3,7,40,47
453830,Innoquous 5,0,False,Chequered Ink Ltd.,0,6,0,6
453850,Dear RED - Extended,0,False,Lee Sang,5,24,27,51
453870,Quantum Chess,0,False,Quantum Realm Games,5,19,10,29
453880,Ninja Outbreak,0,False,Renegade Sector Games,0,2,1,3
453890,Black Rose,0,True,Sir Bedlam Productions,7,10,2,12
453910,Love is Dead,0,False,Curiobot,7,17,4,21
453950,To Ash,0,False,16 Bit Psych,7,10,2,12
453960,Envy the Dead,0,False,Kazakov Oleg,5,34,22,56
453980,Airstrike HD,0,False,Fifth Dimension Company,0,1,5,6
453990,Mibibli's Quest,0,False,Resni,7,41,2,43
454030,Link,0,False,Brainwashing Games,5,17,10,27
454060,Blueprint Tycoon,0,False,Endless Loop Studios,8,528,131,659
454070,Boundel: The Second Era,0,True,Eren Aydin,5,82,61,143
454080,Burst,0,False,David Mulder,5,5,6,11
454100,Dungeon Escape,0,False,Roenko Games,5,89,39,128
454130,Nil-Ninjahtic: Ronin,0,False,Blaze Epic,5,9,4,13
454140,First Person Tennis - The Real Tennis Simulator VR,0,False,Mikori Games,8,148,17,165
454160,Dark Fear,0,False,Arif Games,8,75,3,78
453220,BrambleLash,0,False,Bytesprite,0,5,2,7
453270,Madness Cubed,0,False,epic dreams,5,43,25,68
453290,Awareness Rooms,0,False,GAME NA KIBUN,8,152,37,189
453300,A Healer Only Lives Twice,0,False,Pon Pon Games,6,59,18,77
453310,Blackwood Crossing,0,False,PaperSeven LTD,6,133,35,168
453320,Vairon's Wrath,0,False,Myoubouh Corp,0,1,0,1
453340,Hustle Cat,0,False,Date Nighto,9,717,34,751
453350,Vaccine War,0,False,Games For Tutti,0,2,6,8
453390,Dark Parables: The Little Mermaid and the Purple Tide Collector's Edition,0,False,Blue Tea Games,7,24,3,27
453500,Frio - Lost in old town,0,False,erocona,7,15,2,17
453510,One Man Is Not No Man,0,True,TEN TIULENYA team,0,5,0,5
453650,Marble Void,0,False,Leveled Games,7,14,2,16
452710,Realities,0,True,realities.io,0,1,0,1
452860,Mad Bullets,0,False,isTom Games Kft.,8,100,8,108
452920,Laser Disco Defenders,0,False,Out Of Bounds,0,2,0,2
452930,Insane,0,False,VIS-Games,0,1,1,2
452940,Theory Test UK 2016/17 - Driving Test Success,0,False,Imagitech,7,32,0,32
452950,Hazard Perception Test UK 2016/17 Bundle - Driving Test Success,0,False,Imagitech,0,4,5,9
452970,Asemblance,0,False,Nilo Studios,5,49,29,78
453030,The Fifth Expedition,0,False,Snapjaw Games GmbH,0,3,2,5
453100,Frederic: Resurrection of Music Director's Cut,0,False,Forever Entertainment S. A.,8,62,11,73
453130,Powargrid,0,False,Wee Free Studio,6,7,3,10
452320,Party Saboteurs: After Party,0,False,The Glitch Factory,6,9,3,12
452340,Ian's Eyes,0,True,Sindie Games,5,8,12,20
452410,Damsel,0,False,Screwtape Studios,6,19,5,24
452420,Koihime Enbu 恋姫†演武,0,False,UNKNOWN GAMES,8,74,18,92
452450,Rising Islands,0,False,Lone Hero Studios,5,11,14,25
452490,The Cubicle.,0,True,Roel van Beek,0,6,3,9
452510,UNDER NIGHT IN-BIRTH Exe:Late,0,False,FRENCH-BREAD,8,362,26,388
452570,Battle Chef Brigade Deluxe,0,False,Trinket Studios,9,593,14,607
452650,The Rebel,0,False,Clockwork Game Software,0,2,4,6
451780,Trillion: God of Destruction,0,False,IDEA FACTORY,6,149,62,211
451800,End Of The Mine,0,False,Skirmish Entertainment,0,5,3,8
451840,Out of Ammo,0,False,RocketWerkz,8,476,93,569
451870,Nighttime Terror VR: Dessert Defender,0,False,Mark Schramm,0,6,3,9
451880,Catch a Falling Star,0,False,Alister Software,6,79,26,105
451900,WizardCraft,0,False,David Mccue,5,12,7,19
451920,Thorne - Death Merchants,0,False,Thorne Games,5,44,22,66
451930,qrth-phyl,0,False,Verran,7,12,1,13
451940,Return Home,0,False,Verran,0,2,0,2
451950,EEP Train Simulator Mission,0,False,Trend Redaktions- und Verlagsgesellschaft mbH,0,1,7,8
451960,The Secret of Pineview Forest,0,True,VIS-Games,0,1,1,2
451980,The Body VR: Journey Inside a Cell,0,True,The Body VR LLC,0,9,0,9
451990,Cranks and Goggles,0,False,Play Native Entertainment,6,73,21,94
452000,Military Life: Tank Simulator,0,False,United Independent Entertainment GmbH,5,6,7,13
452060,Caveblazers,0,False,Deadpan Games,8,1007,147,1154
452120,Midvinter,0,False,Talecore Studios,7,18,4,22
452230,Spellstone,0,True,Synapse Games,0,2,0,2
452240,Dawn of the Robot Empire,0,False,"oeFun, Inc.",0,7,0,7
451520,theBlu,0,False,"Wevr, Inc.",8,697,122,819
451540,Snakes on an Extradimensional Plane,0,False,Team Neon Snakes,0,2,0,2
451570,Demetrios - The BIG Cynical Adventure,0,False,COWCAT,6,62,19,81
451600,CounterAttack,0,False,Relative Games,8,108,8,116
451630,Brute,0,False,MGFM,7,12,1,13
451640,C14 Dating,0,False,Winter Wolves,7,36,4,40
451650,Whirligig VR Media Player,0,False,Philip Day,6,237,62,299
451660,Trucker,0,False,Play Publishing,5,10,10,20
451670,War Birds: WW2 Air strike 1942,0,False,HGames-ArtWorks,3,2,16,18
